NIVEL1	NIVEL2	NIVEL3	NIVEL4	NIVEL5	ETAPA	SUBETAPA	EJECUTADO	DESEMBOLSADO	VR_TOTAL_ANT_BD	ACTA	CLASIFICACION	TERCERO	NIT	DESCRIPCION_ACTA	FECHA	ANO_ACTA	ESTADO	EJECUTADO_POR	NOTA
1 EJECUTADO	2. PRESUPUESTO COINVER	5. REEMBOLSABLES	1423	COINVER S.A	GENERAL	GENERAL	33001205	33001205	0	1423	Admin delegada Coinver	COINVER S.A	860072901	Administración delegada obras de urbanismo ciudadela maipore etapas 1 2 3 4 y 7 Ciudadela Maipore - Soacha. Rembolsables de mayo 2024	45505	2024			
1 EJECUTADO	2. PRESUPUESTO COINVER	5. REEMBOLSABLES	1423	COINVER S.A	GENERAL	GENERAL	13373009	13373009	0	1423	Admin delegada Coinver	COINVER S.A	860072901	Administración delegada obras de urbanismo ciudadela maipore etapas 1 2 3 4 y 7 Ciudadela Maipore - Soacha. Honorarios de mayo 2024	45505	2024			
1 EJECUTADO	2. PRESUPUESTO COINVER	5. REEMBOLSABLES	1423	COINVER S.A	GENERAL	GENERAL	47885153	47885153	0	1423	Admin delegada Coinver	COINVER S.A	860072901	Otrosi7 al cc-2019-002459 contrato administracion delegada construccion urbanismo etapas 2 4 5 y 7 ciudadela colsubsidio maipore nit 860072901 coinver sa correspondientes a honorarios con valor total de 397612932 meses septiembre 2022 a febrero 2023.	45505	2024			
1 EJECUTADO	2. PRESUPUESTO COINVER	5. REEMBOLSABLES	1423	COINVER S.A	GENERAL	GENERAL	83089984	83089984	0	1423	Admin delegada Coinver	COINVER S.A	860072901	Administración delegada obras de urbanismo ciudadela maipore etapas 1 2 3 4 y 7 Ciudadela Maipore - Soacha. Reembolsables de mayo 2024	45505	2024			
1 EJECUTADO	2. PRESUPUESTO COINVER	5. REEMBOLSABLES	1423	COINVER S.A	GENERAL	GENERAL	18097080	18097080	0	1423	Admin delegada Coinver	COINVER S.A	860072901	Administración delegada obras de urbanismo ciudadela maipore etapas 1 2 3 4 y 7 Ciudadela Maipore - Soacha. Honorarios de junio 2024	45505	2024			
1 EJECUTADO	2. PRESUPUESTO COINVER	5. REEMBOLSABLES	1423	COINVER S.A	GENERAL	GENERAL	39487685	39487685	0	1423	Admin delegada Coinver	COINVER S.A	860072901	Otrosi 16 al cc-2019-002459 construccion urbanismo etapas 2 4 5 y 7 de la ptar fase ii y red de 24 acueducto	45505	2024			
1 EJECUTADO	2. PRESUPUESTO COINVER	5. REEMBOLSABLES	1423	COINVER S.A	GENERAL	GENERAL	36770153	36770153	0	1423	Admin delegada Coinver	COINVER S.A	860072901	Administración delegada obras de urbanismo ciudadela maipore etapas 1 2 3 4 y 7 ciudade la maipore - soacha.reembolsables de septiembre 2024	45536	2024			
1 EJECUTADO	2. PRESUPUESTO COINVER	5. REEMBOLSABLES	1423	COINVER S.A	GENERAL	GENERAL	12726938	12726938	0	1423	Admin delegada Coinver	COINVER S.A	860072901	Administración delegada obras de urbanismo ciudadela maipore etapas 1 2 3 4 y 7 ciudade la maipore - soacha.honorarios de septiembre 2024	45536	2024			
1 EJECUTADO	2. PRESUPUESTO COINVER	5. REEMBOLSABLES	1423	COINVER S.A	GENERAL	GENERAL	22370101	22370101	0	1423	Admin delegada Coinver	COINVER S.A	860072901	ADMINISTRACIÓN DELEGADA OBRAS DE URBANISMO CIUDADELA MAIPORE ETAPAS 1 2 3 4 Y 7 CIUDADE LA MAIPORE - SOACHA. REEMBOLSABLES DE NOVIEMBRE 2024	45667	2025			
1 EJECUTADO	2. PRESUPUESTO COINVER	5. REEMBOLSABLES	1423	COINVER S.A	GENERAL	GENERAL	16785953	16785953	0	1423	Admin delegada Coinver	COINVER S.A	860072901	ADMINISTRACIÓN DELEGADA OBRAS DE URBANISMO CIUDADELA MAIPORE ETAPAS 1 2 3 4 Y 7 CIUDADE LA MAIPORE - SOACHA.HONORARIOS DE OCTUBRE 2024	45689	2025			
1 EJECUTADO	2. PRESUPUESTO COINVER	5. REEMBOLSABLES	1423	COINVER S.A	GENERAL	GENERAL	29371224	29371224	0	1423	Admin delegada Coinver	COINVER S.A	860072901	ADMINISTRACIÓN DELEGADA OBRAS DE URBANISMO CIUDADELA MAIPORE ETAPAS 1 2 3 4 Y 7 CIUDADE LA MAIPORE - SOACHA.HONORARIOS DE NOVIEMBRE 2024	45689	2025			
1 EJECUTADO	2. PRESUPUESTO COINVER	5. REEMBOLSABLES	1423	COINVER S.A	GENERAL	GENERAL	31281593	31281593	0	1423	Admin delegada Coinver	COINVER S.A	860072901	ADMINISTRACIÓN DELEGADA OBRAS DE URBANISMO CIUDADELA MAIPORE ETAPAS 1 2 3 4 Y 7 CIUDADE LA MAIPORE - SOACHA.REEMBOLSABLES DE OCTUBRE 2024	45689	2025			
1 EJECUTADO	2. PRESUPUESTO COINVER	5. REEMBOLSABLES	1423	COINVER S.A	GENERAL	GENERAL	17567922	17567922	0	1423	Admin delegada Coinver	COINVER S.A	860072901	ADMINISTRACIÓN DELEGADA OBRAS DE URBANISMO CIUDADELA MAIPORE ETAPAS 1 2 3 4 Y 7 CIUDADE LA MAIPORE - SOACHA.HONORARIOS DICIEMBRE 2024 Y ENERO 2025	45721	2025			
1 EJECUTADO	2. PRESUPUESTO COINVER	5. REEMBOLSABLES	1423	COINVER S.A	GENERAL	GENERAL	5456951	5456951	0	1423	Admin delegada Coinver	COINVER S.A	860072901	ADMINISTRACIÓN DELEGADA OBRAS DE URBANISMO CIUDADELA MAIPORE ETAPAS 1 2 3 4 Y 7 CIUDADE LA MAIPORE - SOACHA. HONORARIOS FEBRERO 2025	45748	2025			
1 EJECUTADO	2. PRESUPUESTO COINVER	5. REEMBOLSABLES	1423	COINVER S.A	GENERAL	GENERAL	15635725	0	0	1423	Admin delegada Coinver	COINVER S.A	860072901	ADMINISTRACIÓN DELEGADA OBRAS DE URBANISMO CIUDADELA MAIPORE ETAPAS 1 2 3 4 Y 7 CIUDADE LA MAIPORE - SOACHA. HONORARIOS MARZO/ABRIL 2025	45826	2025			Pago del archivo de actas jul/2026 que no esta en la BD de Lugel: sin desembolso registrado
1 EJECUTADO	2. PRESUPUESTO COINVER	5. REEMBOLSABLES	1423	COINVER S.A	GENERAL	GENERAL	3245688	0	0	1423	Admin delegada Coinver	COINVER S.A	860072901	ADMINISTRACIÓN DELEGADA OBRAS DE URBANISMO CIUDADELA MAIPORE ETAPAS 1 2 3 4 Y 7 CIUDADE LA MAIPORE - SOACHA. HONORARIOS MAYO 2025	45847	2025			Pago del archivo de actas jul/2026 que no esta en la BD de Lugel: sin desembolso registrado
1 EJECUTADO	2. PRESUPUESTO COINVER	5. REEMBOLSABLES	1423	COINVER S.A	GENERAL	GENERAL	28714908	0	0	1423	Admin delegada Coinver	COINVER S.A	860072901	ADMINISTRACIÓN DELEGADA OBRAS DE URBANISMO CIUDADELA MAIPORE ETAPAS 1 2 3 4 Y 7 CIUDADE LA MAIPORE - SOACHA. HONORARIOS JUNIO, JULIO Y AGOSTO 2025.	45933	2025			Pago del archivo de actas jul/2026 que no esta en la BD de Lugel: sin desembolso registrado
1 EJECUTADO	2. PRESUPUESTO COINVER	5. REEMBOLSABLES	1423	COINVER S.A	GENERAL	GENERAL	11865031	0	0	1423	Admin delegada Coinver	COINVER S.A	860072901	ADMINISTRACIÓN DELEGADA OBRAS DE URBANISMO CIUDADELA MAIPORE ETAPAS 1 2 3 4 Y 7 CIUDADELA MAIPORE - SOACHA	46008	2025			Pago del archivo de actas jul/2026 que no esta en la BD de Lugel: sin desembolso registrado
1 EJECUTADO	2. PRESUPUESTO COINVER	5. REEMBOLSABLES	1423	COINVER S.A	GENERAL	GENERAL	568911768	0	0	1423	Admin delegada Coinver	COINVER S.A	860072901	ADMINISTRACIÓN DELEGADA OBRAS DE URBANISMO CIUDADELA MAIPORE ETAPAS 1 2 3 4 Y 7 CIUDADELA MAIPORE - SOACHA	46204	2026			Pago del archivo de actas jul/2026 que no esta en la BD de Lugel: sin desembolso registrado
1 EJECUTADO	2. PRESUPUESTO COINVER	5. REEMBOLSABLES	1440	COINVER S.A	GENERAL	GENERAL	22724681	22724681	0	1440	Admin delegada Coinver	COINVER S.A	860072901	Administración delegada obras de urbanismo Ciudadela Maipore etapas 1 2 3 4 y 7 ciudade la maipore - soacha. Honorarios de agosto 2024.	45536	2024			
1 EJECUTADO	2. PRESUPUESTO COINVER	5. REEMBOLSABLES	1440	COINVER S.A	GENERAL	GENERAL	39519587	39519587	0	1440	Admin delegada Coinver	COINVER S.A	860072901	Administración delegada obras de urbanismo ciudadela maipore etapas 1 2 3 4 y 7 ciudade la maipore - soacha. Reembolsables de agosto 2024.	45536	2024			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1403	PAYC SAS	GENERAL	GENERAL	45264332	45264332	45264332	1403	Interventoria Coinver	PAYC SAS	860077099	Interventoria Tecnica, Administrativa, Financiera, Legal Y Ambiental Para El Proyecto Urbanismo Ciudadela Colsubsidio Maipore En Soacha.	44409	2021			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1403	PAYC SAS	GENERAL	GENERAL	45264332	45264332	45264332	1403	Interventoria Coinver	PAYC SAS	860077099	Interventoria Tecnica, Administrativa, Financiera, Legal Y Ambiental Para El Proyecto Urbanismo Ciudadela Colsubsidio Maipore En Soacha.	44409	2021			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1403	PAYC SAS	GENERAL	GENERAL	45264332	45264332	45264332	1403	Interventoria Coinver	PAYC SAS	860077099	Interventoria Tecnica, Administrativa, Financiera, Legal Y Ambiental Para El Proyecto Urbanismo Ciudadela Colsubsidio Maipore En Soacha.	44501	2021			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1403	PAYC SAS	GENERAL	GENERAL	45264332	45264332	45264332	1403	Interventoria Coinver	PAYC SAS	860077099	Interventoria Tecnica, Administrativa, Financiera, Legal Y Ambiental Para El Proyecto Urbanismo Ciudadela Colsubsidio Maipore En Soacha.	44501	2021			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1403	PAYC SAS	GENERAL	GENERAL	45264332	45264332	45264332	1403	Interventoria Coinver	PAYC SAS	860077099	Interventoria tecnica, administrativa, financiera, legal y ambiental para el proyecto urbanismo Ciudadela Colsubsidio Maipore en Soacha.	44531	2021			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1403	PAYC SAS	GENERAL	GENERAL	45264332	45264332	45264332	1403	Interventoria Coinver	PAYC SAS	860077099	Interventoria tecnica, administrativa, financiera, legal y ambiental para el proyecto urbanismo ciudadela colsubsidio maipore en soacha.Periodo Octubre	44562	2022			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1403	PAYC SAS	GENERAL	GENERAL	45264332	45264332	45264332	1403	Interventoria Coinver	PAYC SAS	860077099	CONTRATO CC-2021-003283 - DE INTERVENTORIA TECNICA, ADMINISTRATIVA, FINANCIERA, LEGAL Y AMBIENTAL PARA EL PROYECTO URBANISMO Maipore	44621	2022			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1403	PAYC SAS	GENERAL	GENERAL	30176221	30176221	30176221	1403	Interventoria Coinver	PAYC SAS	860077099	otrosi 1 - interventoria tecnica, administrativa, financiera, legal y ambiental para el proyecto urbanismo ciudadela colsubsidio maipore en soacha.	44682	2022			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1403	PAYC SAS	GENERAL	GENERAL	58566885	58566885	58566885	1403	Interventoria Coinver	PAYC SAS	860077099	Otrosi 1 - interventoria tecnica, administrativa, financiera, legal y ambiental para el proyecto urbanismo ciudadela colsubsidio maipore en soacha. Periodo febrero 2022	44713	2022			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1403	PAYC SAS	GENERAL	GENERAL	71005883	71005883	71005883	1403	Interventoria Coinver	PAYC SAS	860077099	Otrosi 1 - interventoria tecnica, administrativa, financiera, legal y ambiental para el proyecto urbanismo ciudadela colsubsidio maipore en soacha. Periodo marzo 2022	44713	2022			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1403	PAYC SAS	GENERAL	GENERAL	69148048	69148048	69148048	1403	Interventoria Coinver	PAYC SAS	860077099	Otrosi 2 - interventoria tecnica, administrativa, financiera, legal y ambiental proyecto urbanismo ciudadela colsubsidio maipore en soacha. periodo junio 2022	44774	2022			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1403	PAYC SAS	GENERAL	GENERAL	140509514	140509514	140509514	1403	Interventoria Coinver	PAYC SAS	860077099	Otrosi 1 - interventoria tecnica, administrativa, financiera, legal y ambiental para el proyecto urbanismo ciudadela colsubsidio maipore en soacha. - Periodo Abril 2022	44774	2022			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1403	PAYC SAS	GENERAL	GENERAL	68776481	68776481	68776481	1403	Interventoria Coinver	PAYC SAS	860077099	Otrosi 2 - interventoria tecnica, administrativa, financiera, legal y ambiental proyecto urbanismo ciudadela colsubsidio maipore en soacha. periodo julio 2022	44805	2022			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1403	PAYC SAS	GENERAL	GENERAL	63034143	63034143	63034143	1403	Interventoria Coinver	PAYC SAS	860077099	Otrosi 2 - interventoria tecnica, administrativa, financiera, legal y ambiental proyecto urbanismo ciudadela colsubsidio maipore en soacha.- Periodo agosto 2022	44835	2022			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1403	PAYC SAS	GENERAL	GENERAL	70256121	70256121	70256121	1403	Interventoria Coinver	PAYC SAS	860077099	Otrosi 2 - interventoria tecnica, administrativa, financiera, legal y ambiental proyecto urbanismo ciudadela colsubsidio maipore en soacha.- Periodo septiembre 2022	44866	2022			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1403	PAYC SAS	GENERAL	GENERAL	65196888	65196888	65196888	1403	Interventoria Coinver	PAYC SAS	860077099	Otrosi 2 - interventoria tecnica, administrativa, financiera, legal y ambiental proyecto urbanismo ciudadela colsubsidio maipore en soacha. Periodo noviembre 2022	44927	2023			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1403	PAYC SAS	GENERAL	GENERAL	66132433	66132433	66132433	1403	Interventoria Coinver	PAYC SAS	860077099	Otrosi 2 - interventoria tecnica, administrativa, financiera, legal y ambiental proyecto urbanismo ciudadela colsubsidio maipore en soacha. Periodo octubre 2022	44927	2023			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1423	PAYC SAS	GENERAL	GENERAL	51519745	51519745	51519745	1423	Interventoria Coinver	PAYC SAS	860077090	Otrosi 3 - interventoria tecnica administrativa financiera legal y ambiental urbanismo ciudadela colsubsidio maiporePAYC SAS sas. honorarios diciembre 2022	45078	2023			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1423	PAYC SAS	GENERAL	GENERAL	55652073	55652073	55652073	1423	Interventoria Coinver	PAYC SAS	860077090	Otrosi 2 - interventoria tecnica administrativa financiera legal y ambiental urbanismo ciudadela colsubsidio maiporePAYC SAS sas	45078	2023			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1423	PAYC SAS	GENERAL	GENERAL	18214507	18214507	18214507	1423	Interventoria Coinver	PAYC SAS	860077090	Realizar la Interventoría Técnica, Administrativa, Financiera, Legal y Ambiental para continuar con la ejecución del proyecto urbanístico denominado Urbanismo Ciudadela Colsubsidio Maiporé, en el que se desarrollarán las etapas 1, 2, 3, 4 y 7, la Red Acueducto 24" y la Construcción de la Planta de Tratamiento PTAR Fase II. Honorarios de Junio 2023	45231	2023			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1423	PAYC SAS	GENERAL	GENERAL	83938290	83938290	83938290	1423	Interventoria Coinver	PAYC SAS	860077090	Realizar la Interventoría Técnica, Administrativa, Financiera, Legal y Ambiental para continuar con la ejecución del proyecto urbanístico denominado Urbanismo Ciudadela Colsubsidio Maiporé, en el que se desarrollarán las etapas 1, 2, 3, 4 y 7, la Red Acueducto 24" y la Construcción de la Planta de Tratamiento PTAR Fase II. Honorarios de Mayo 2023	45231	2023			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1423	PAYC SAS	GENERAL	GENERAL	120508148	120508148	120508148	1423	Interventoria Coinver	PAYC SAS	860077090	Realizar la Interventoría Técnica, Administrativa, Financiera, Legal y Ambiental para continuar con la ejecución del proyecto urbanístico denominado Urbanismo Ciudadela Colsubsidio Maiporé, en el que se desarrollarán las etapas 1, 2, 3, 4 y 7, la Red Acueducto 24" y la Construcción de la Planta de Tratamiento PTAR Fase II.	45231	2023			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1423	PAYC SAS	GENERAL	GENERAL	18214507	18214507	18214507	1423	Interventoria Coinver	PAYC SAS	860077090	Realizar la Interventoría Técnica, Administrativa, Financiera, Legal y Ambiental para continuar con la ejecución del proyecto urbanístico denominado Urbanismo Ciudadela Colsubsidio Maiporé, en el que se desarrollarán las etapas 1, 2, 3, 4 y 7, la Red Acueducto 24" y la Construcción de la Planta de Tratamiento PTAR Fase II.	45231	2023			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1423	PAYC SAS	GENERAL	GENERAL	18214507	18214507	18214507	1423	Interventoria Coinver	PAYC SAS	860077090	Realizar la Interventoría Técnica, Administrativa, Financiera, Legal y Ambiental para continuar con la ejecución del proyecto urbanístico denominado Urbanismo Ciudadela Colsubsidio Maiporé, en el que se desarrollarán las etapas 1, 2, 3, 4 y 7, la Red Acueducto 24" y la construcciòn de la planta de tratamiento PTAR Fase II. Honorarios de Agosto 2023	45261	2023			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1423	PAYC SAS	GENERAL	GENERAL	18214507	18214507	18214507	1423	Interventoria Coinver	PAYC SAS	860077090	Realizar la Interventoría Técnica, Administrativa, Financiera, Legal y Ambiental para continuar con la ejecución del proyecto urbanístico denominado Urbanismo Ciudadela Colsubsidio Maiporé, en el que se desarrollarán las etapas 1, 2, 3, 4 y 7, la Red Acueducto 24" y la construcciòn de la planta de tratamiento PTAR Fase II. Honorarios de Julio 2023	45261	2023			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1423	PAYC SAS	GENERAL	GENERAL	83938290	83938290	83938290	1423	Interventoria Coinver	PAYC SAS	860077090	Realizar la Interventoría Técnica, Administrativa, Financiera, Legal y Ambiental para continuar con la ejecución del proyecto urbanístico denominado Urbanismo Ciudadela Colsubsidio Maiporé, en el que se desarrollarán las etapas 1, 2, 3, 4 y 7, la Red Acueducto 24" y la construcciòn de la planta de tratamiento PTAR Fase II. Nomina correspondiente al periodo de Mayo 16 a 30 de Junio 2023	45261	2023			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1423	PAYC SAS	GENERAL	GENERAL	83938290	83938290	83938290	1423	Interventoria Coinver	PAYC SAS	860077090	Realizar la Interventoría Técnica, Administrativa, Financiera, Legal y Ambiental para continuar con la ejecución del proyecto urbanístico denominado Urbanismo Ciudadela Colsubsidio Maiporé, en el que se desarrollarán las etapas 1, 2, 3, 4 y 7, la Red Acueducto 24" y la construcciòn de la planta de tratamiento PTAR Fase II. Nomina correspondiente al periodo de 1 de Julio al 15 de Agosto 2023	45261	2023			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1423	PAYC SAS	GENERAL	GENERAL	83938290	83938290	83938290	1423	Interventoria Coinver	PAYC SAS	860077099	Realizar la Interventoría Técnica, Administrativa, Financiera, Legal y Ambiental para continuar con la ejecución del proyecto urbanístico denominado Urbanismo Ciudadela Colsubsidio Maiporé, en el que se desarrollarán las etapas 1, 2, 3, 4 y 7, la Red Acueducto 24" y la Construcción de la Planta de Tratamiento PTAR Fase II. Nomina correspondiente al periodo del 16 de Agosto al 30 de septiembre del 2023	45292	2024			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1423	PAYC SAS	GENERAL	GENERAL	18214507	18214507	18214507	1423	Interventoria Coinver	PAYC SAS	860077099	Realizar la Interventoría Técnica, Administrativa, Financiera, Legal y Ambiental para continuar con la ejecución del proyecto urbanístico denominado Urbanismo Ciudadela Colsubsidio Maiporé, en el que se desarrollarán las etapas 1, 2, 3, 4 y 7, la Red Acueducto 24" y la Construcción de la Planta de Tratamiento PTAR Fase II. Honorarios del periodo 01 al 30 Septiembre 2023	45292	2024			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1423	PAYC SAS	GENERAL	GENERAL	27321760	27321760	0	1423	Interventoria Coinver	PAYC SAS	860077099	Realizar la Interventoría Técnica, Administrativa, Financiera, Legal y Ambiental para continuar con la ejecución del proyecto urbanístico denominado Urbanismo Ciudadela Colsubsidio Maiporé, en el que se desarrollarán las etapas 1, 2, 3, 4 y 7, la Red Acueducto 24" y la Construcción de la Planta de Tratamiento PTAR Fase II.Honorarios del periodo 01 al 30 noviembre 2023	45383	2024			
1 EJECUTADO	3. PRESUPUESTO PAYC	1. HONORARIOS Y REEMBOLSABLES PAYC	1423	PAYC SAS	GENERAL	GENERAL	58865121	58865121	0	1423	Interventoria Coinver	PAYC SAS	860077099	Realizar la Interventoría Técnica, Administrativa, Financiera, Legal y Ambiental para continuar con la ejecución del proyecto urbanístico denominado Urbanismo Ciudadela Colsubsidio Maiporé, en el que se desarrollarán las etapas 1, 2, 3, 4 y 7, la Red Acueducto 24" y la Construcción de la Planta de Tratamiento PTAR Fase II.Nomina correspondiente al periodo del 15 de noviembre al 31 de diciembre del 2023	45383	2024			
