ORIGEN	CAPITULO	SUBCAPITULO	CODIGO	NOMBRE	UM	VALOR
Nuevo 	RELLENOS Y CAPAS GRANULARES	CAPAS GRANULARES	6471	SUBBASE GRANULAR PEATONAL SBG_PEA. (SUMINISTRO, EXTENDIDO  Y NIVELACIÓN MANUAL, HUMEDECIMIENTO MECÁNICO Y COMPACTACIÓN MECÁNICA CON VIBROCOMPACTADOR TÁNDEM PEQUEÑO, INCLUYE OPERARIO Y COMBUSTIBLE).	M3	199033
Nuevo 	PAVIMENTOS	PAVIMENTOS EN CONCRETO ASFALTICO	6472	MEZCLA ASFÁLTICA EN CALIENTE TIPO DENSO MD20 ASFALTO 80-100. (INCLUYE SUMINISTRO, EXTENDIDO  Y NIVELACIÓN MANUAL,  COMPACTACIÓN MECÁNICA CON VIBROCOMPACTADOR TÁNDEM PEQUEÑO Y COMPACTADOR DE LLANTAS CON OPERARIO Y COMBUSTIBLE, FACTOR DE COMPACTACION Y TRANSPORTE DE MATERIAL A 21 KMS).	M3	1571576
Nuevo 	RELLENOS Y CAPAS GRANULARES	CAPAS GRANULARES	6473	ESTABILIZACIÓN DE SUBRASANTE CON RAJÓN. (SUMINISTRO, EXTENDIDO  Y NIVELACIÓN MANUAL, HUMEDECIMIENTO MECÁNICO Y COMPACTACIÓN MECÁNICA CON RETROEXCAVADORA Y  VIBROCOMPACTADOR TÁNDEM PEQUEÑO,  INCLUYEN OPERARIO Y COMBUSTIBLE). NO INCLUYE MATERIAL DE SELLO.	M3	164138
Nuevo 	RELLENOS Y CAPAS GRANULARES	CAPAS GRANULARES	6474	SUBBASE GRANULAR CLASE C (SBG_C) (SUMINISTRO, EXTENDIDO  Y NIVELACIÓN MANUAL, HUMEDECIMIENTO MECÁNICO Y COMPACTACIÓN MECÁNICA CON VIBROCOMPACTADOR TÁNDEM PEQUEÑO, INCLUYE OPERARIO Y COMBUSTIBLE).	M3	219444
Nuevo 	ANDENES Y SARDINELES	SARDINELES Y BORDILLOS	6475	BORDILLO PREFABRICADO A80 (SUMINISTRO E INSTALACIÓN. INCLUYE 3CM MORTERO DE PEGA 2000 PSI Y NIVELACIÓN DEL TERRENO CON RELLENO EN MATERIAL SELECCIONADO PROVENIENTE DE EXCAVACIÓN).	ML	89764
Nuevo 	ACTIVIDADES CONSERVACIÓN	ACTIVIDADES CONSERVACIÓN	6476	FRESADO Y REPOSICIÓN DE PAVIMENTO FLEXIBLE E=0.18 M (INCLUYE CARGUE)	M2	224188
Nuevo 	ENSAYOS - LABORATORIOS	ENSAYOS - LABORATORIOS	6482	TARIFA HORA DE RECOLECCIÓN DE MATERIAL DE MUESTREO EN PLANTA U OBRA. (INCLUYE TRANSPORTE, LABORATORISTA, INSPECTOR, 2 AYUDANTES, HERRAMIENTA MENOR Y LONAS).	HR	134808
Nuevo 	SEÑALIZACIÓN	SEÑALES DE TRANSITO	6483	ALQUILER SEÑAL TEMPORAL MÓVIL ECONÓMICA CON TRÍPODE TIPO SIO - SP - SI - SR DE (100 X 50 CM - 75 X 75 CM - 80 X 50 CM) LÁMINA GALVANIZADA CAL. 20 Y ÁNGULOS DE 1" X 1/2" X 1/8"	UN/MES	58405
Nuevo 	SEÑALIZACIÓN	SEÑALES DE TRANSITO	6484	ALQUILER DE BARRICADA METÁLICA CON SEÑAL DE DESVÍO O VÍA CERRADA DE 2.40 M CINTA GRADO INGENIERÍA SHEETING	UN/MES	218965
Nuevo 	REDES ELECTRICAS	RED ELECTRICA CODENSA	6485	UNIÓN DE REPARACIÓN EXOTÉRMICA PARA UNIÓN DE CONDUCTORES. CAPACIDAD DE 90 GR. INCLUYE MOLDE, CARGA, CHISPERO, PINZAS Y DEMÁS ACCESORIOS DE INSTALACIÓN. SUMINISTRO E INSTALACIÓN.	UN	62398
Nuevo 	RELLENOS Y CAPAS GRANULARES	CAPAS GRANULARES	6486	ESTABILIZACIÓN CON RCD. INCLUYE TRASIEGO INTERNO, NIVELACIÓN Y COMPACTACIÓN.	M3	63924
Nuevo 	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	6488	CABLE DE COBRE DESNUDO CALIBRE NO.2/0 AWG. ENTERRADO EN TERRENO NATURAL. INCLUYE EXCAVACIÓN, RELLENOS Y COMPACTACIÓN DEL PISO. SUMINISTRO E INSTALACIÓN. DISTANCIA DE TRANSPORTE 28 KM.	ML	308430
Nuevo 	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	6489	CANALIZACIÓN SUBTERRÁNEA CON 2 DUCTOS DE 2" PVC DB, ACCESORIOS, EXCAVACIÓN, RELLENOS Y ACABADO (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	118748
Nuevo 	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	6494	ACOMETIDA DE TRANSFORMADOR A TABLERO DE MEDIA EN CONDUCTORES DE ALUMINIO, 4 CABLES NO. 4/0 AWG, AISLADOS HFFR PARA 600 V C.A.. INCLUYE CONDUCTORES, CONEXIONES, ACCESORIOS DE MONTAJE, ELEMENTOS DE CONEXIÓN Y DE MARCACIÓN. INCLUYE SUMINISTRO E INSTALACIÓN.	ML	316053
Nuevo 	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	6495	ACOMETIDA DE GENERADOR DE EMERGENCIA A TRANSFERENCIA EN CONDUCTORES DE ALUMINIO, 4 CABLES NO. 4/0 AWG, AISLADOS HFFR PARA 600 V C.A. INCLUYE CONDUCTORES, CONEXIONES, ACCESORIOS DE MONTAJE, ELEMENTOS DE CONEXIÓN Y DE MARCACIÓN. INCLUYE SUMINISTRO E INSTALACIÓN.	ML	316053
Nuevo 	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	6498	INTERRUPTOR SENCILLO PARA CONTROL DE ALUMBRADO INTERIOR. INCLUYE ACCESORIOS DE INSTALACIÓN.	UN	19783
Nuevo 	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	6499	CABLE HFFR NO.10 EN COBRE. SUMINISTRO E INSTALACIÓN. INCLUYE ACCESORIOS DE INSTALACIÓN.	ML	17498
Nuevo 	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	6500	SALIDA PARA SONIDO EMT 3/4" (POR EL TECHO DE LA PLATAFORMA). INCLUYE SUMINISTRO E INSTALACIÓN	UN	241552
Nuevo 	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	6501	SALIDA EMT 3/4" PARA CCTV POR EL TECHO EN TAQUILLA. INCLUYE SUMINISTRO E INSTALACIÓN	UN	348028
Nuevo 	ACTIVIDADES CONSERVACIÓN	ACTIVIDADES CONSERVACIÓN	6505	ROCERÍA EN LOTE PORTAL	M2	3241
Nuevo 	ANÁLISIS AUXILIARES	CARPINTERÍA METÁLICA	6506	BAJANTE EN LÁMINA GALVANIZADA CAL. 22 INSPECCIONABLE, INCLUYE PINTURA EPÓXICA GRIS HUMO PARA RECUBRIMIENTO.	ML	218840
Nuevo 	OBRAS DE ARTE Y EDIFICACIONES	ACABADOS	6507	VIDRIO TEMPLADO DE 10 MM CON PERFORACIONES DE 1" PARA PERMITIR INTERLOCUCIÓN	M2	272057
Nuevo 	ANDENES Y SARDINELES	SARDINELES Y BORDILLOS	6510	CONSTRUCCIÓN DE BORDILLO EN CONCRETO MR36 FUNDIDO IN SITU. INCLUYE LA PREPARACIÓN DE LA SUPERFICIE DE APOYO	ML	67124
Nuevo 	OBRAS DE ARTE Y EDIFICACIONES	PISOS	6511	PISO EN MÁRMOL ROYAL VETA. ESPESOR MÍNIMO DE 15 MM	M2	362432
Nuevo 	CONCRETO Y ACERO PARA ESTRUCTURAS	CONCRETO PARA ESTRUCTURAS	6512	ANCLAJE PARA TUBERIA EN CONCRETO PREMEZCLADO DE 3000 PSI GRAVA COMUN (Incluye Suministro, formaleteo y colocacion)	M3	711482
Nuevo 	REDES ACUEDUCTO	REDES ACUEDUCTO	6514	TEE PVC SOLDAR DE 1/2". SUMINISTRO EN INSTALACIÓN	UN	4367
Nuevo 	REDES ELECTRICAS	RED ELÉCTRICA CODENSA	6515	TUBERÍA CONDUIT PVC D=3/4" (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	10092
Nuevo 	CONCRETO Y ACERO PARA ESTRUCTURAS	ESTRUCTURAS EN ACERO	6517	TORNILLOS A 325. INCLUYE MATERIALES, INSUMOS, HERRAMIENTAS Y EQUIPOS, ANDAMIOS, MANO DE OBRA CALIFICADA Y TODO LO NECESARIO PARA DESARROLLAR LA OBRA.	KG	15446
Nuevo 	REDES ALCANTARILLADO / DRENAJE	REDES ALCANTARILLADO / DRENAJE	6518	CODO 90° CXE PVC SANITARIA D=6" (INCLUYE SUMINISTRO E INSTALACIÓN).	UN	171850
Nuevo 	REDES ALCANTARILLADO / DRENAJE	REDES ALCANTARILLADO / DRENAJE	6519	TRAGANTE CÚPULA DE 6" X 4" EN ALUMINIO. INCLUYE SUMINISTRO E INSTALACIÓN	UN	27415
Nuevo 	REDES ALCANTARILLADO / DRENAJE	REDES ALCANTARILLADO / DRENAJE	6520	TRAGANTE CÚPULA DE 5" X 4" PLÁSTICA. INCLUYE SUMINISTRO E INSTALACIÓN	UN	14265
Nuevo 	REDES ALCANTARILLADO / DRENAJE	REDES ALCANTARILLADO / DRENAJE	6521	TEE REDUCIDA PVC SOLDAR DE 1" X 1/2". SUMINISTRO E INSTALACIÓN	UN	8284
Nuevo 	REDES ACUEDUCTO	REDES ACUEDUCTO	6523	UNIÓN UNIVERSAL D=1" (SUMINISTRO E INSTALACIÓN)	UN	16236
Nuevo 	REDES ACUEDUCTO	REDES ACUEDUCTO	6524	VÁLVULA CHEQUE 1" (INCLUYE SUMINISTRO E INSTALACIÓN)	UN	67462
Nuevo 	REDES ACUEDUCTO	REDES ACUEDUCTO	6525	FLOTADOR MECÁNICO 1" (INCLUYE SUMINISTRO E INSTALACIÓN)	UN	199266
Nuevo 	REDES ELECTRICAS	RED ELECTRICA CODENSA	6527	CAJA PARA 2 MEDIDORES DE ENERGÍA TRIFÁSICO 5 AMP. 208 V / 120 V, PARA OPERACIÓN CON CT Y PARA LA CUENTA DE LA ESTACIÓN. SUMINISTRO E INSTALACIÓN. INCLUYE MEDIDOR DE ENERGÍA TRIFÁSICO 20-80 AMP, CAJA CONTADOR TRIFÁSICO PARA 2 MEDIDORES	UN	609274
Nuevo 	REDES ELECTRICAS	RED ELECTRICA CODENSA	6528	ACOMETIDA DESDE TABLERO DE MEDIA A TABLERO DE TRANSFERENCIA EN CONDUCTORES DE ALUMINIO, 4 CABLES NO. 4/0 AWG, AISLADOS HFFR PARA 600 V C.A. INCLUYE CONDUCTORES, CONEXIONES, ACCESORIOS DE MONTAJE, ELEMENTOS DE CONEXIÓN Y DE MARCACIÓN. INCLUYE SUMINISTRO E INSTALACIÓN.	ML	318758
Nuevo 	REDES ELECTRICAS	RED ELECTRICA CODENSA	6529	ACOMETIDA DE TABLERO DE TRANSFERENCIA A TDP EN CONDUCTORES DE ALUMINIO, 4 CABLES NO. 4/0 AWG, AISLADOS HFFR PARA 600 V C.A. INCLUYE CONDUCTORES, CONEXIONES, ACCESORIOS DE MONTAJE, ELEMENTOS DE CONEXIÓN Y DE MARCACIÓN. INCLUYE SUMINISTRO E INSTALACIÓN.	ML	324507
Nuevo 	REDES ELECTRICAS	RED ELECTRICA CODENSA	6532	SALIDA PARA DATOS PCV 3/4" DESDE TORNIQUETE HASTA CAJA DE HALADO. INCLUYE SUMINISTRO E INSTALACIÓN	UN	72606
Nuevo 	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	6533	DEMARCACIÓN LÍNEA DE INICIO O FIN CARRIL, A= 0.20M L= 1.0M SEPARACIÓN= 1.0M E= 2.3MM EN PINTURA TERMOPLÁSTICA. INCLUYE SUMINISTRO Y APLICACIÓN CON EQUIPO. INCLUYE MICROESFERAS	M2	34469
Nuevo 	OBRAS DE ARTE Y EDIFICACIONES	PISOS	6534	ENCHAPE DE PISO PIZARRA MULTICOLOR DE 30CM X 60CM ESPESOR 7MM O MAYOR. SUMINISTRO E INSTALACIÓN	M2	304034
Nuevo 	OBRAS DE ARTE Y EDIFICACIONES	PISOS	6535	PISO EN CONCRETO DE 3000 PSI GRAVA COMÚN FUNDIDO EN SITIO	M2	54475
Nuevo 	OBRAS DE ARTE Y EDIFICACIONES	ACABADOS	6536	PAÑETE LISO O RÚSTICO 1:4 IMPERMEABILIZADO. (INCLUYE SUMINISTRO E INSTALACIÓN HECHO EN OBRA)	M2	55103
Nuevo 	REDES ALCANTARILLADO / DRENAJE	REDES ALCANTARILLADO / DRENAJE	6538	TUBERIA PVC U.M. EXT CORRUGADO/INT LISO U.M. NORMA NTC 3722-1 D=14" (INCLUYE SUMINISTRO E INSTALACIÓN)	ML	262156
Nuevo 	CONCRETO Y ACERO PARA ESTRUCTURAS	ESTRUCTURAS EN ACERO	6541	TAPA DE TANQUE DE 1.0m X 1.0m EN LAMINA ALFAJOR DE 6mm. SUMINISTRO E INSTALACIÓN.	ML	330076
Nuevo 	REDES ALCANTARILLADO / DRENAJE	REDES ALCANTARILLADO / DRENAJE	6542	CODO 45° CXE PVC SANITARIA D=6" (INCLUYE SUMINISTRO E INSTALACIÓN).	UN	86693
Nuevo 	REDES ACUEDUCTO	REDES ACUEDUCTO	6543	TUBERÍA PVC E.L. PARA SOLDAR DE 1/2" RDE 13.5 315 PSI. SUMINISTRO EN INSTALACIÓN.	UN	8574
Nuevo 	REDES ACUEDUCTO	REDES ACUEDUCTO	6544	CODO 90° PVC SOLDAR DE 1/2". SUMINISTRO EN INSTALACIÓN.	UN	9625
Nuevo 	REDES ELECTRICAS	RED ELECTRICA CODENSA	6547	CAJA DE INSPECCIÓN. MEDIDAS INTERNAS DE 0.3MX0.3M MEDIDAS EXTERNAS 0.50M X 0.50M (H=0.50M). INCLUYE SUMINISTRO Y CONSTRUCCIÓN. INCLUYE MARCO Y TAPA. NO INC. BASE Y CAÑUELA)	UN	417417
Nuevo 	REDES ELECTRICAS	RED ELECTRICA CODENSA	6548	SALIDA EMT 3/4" PARA CCTV E INFORMADORES POR EL TECHO DE LA PLATAFORMA. INCLUYE SUMINISTRO E INSTALACIÓN	UN	264632
Nuevo 	OBRAS DE ARTE Y EDIFICACIONES	PISOS	6551	PLACA DE CONCRETO DE 3000 PSI GRAVA COMÚN DE 8CM DE ESPESOR CON LÁMINA EN METALDECK 2" CALIBRE 22. (INCLUYE TRANSPORTE, HERRAMIENTA MENOR, MANO DE OBRA)	M2	170015
Nuevo 	REDES ALCANTARILLADO / DRENAJE	REDES ALCANTARILLADO / DRENAJE	6553	TAPÓN DE PRUEBA PVC SANITARIA D=6" (INCLUYE SUMINISTRO E INSTALACIÓN)	UN	30759
Nuevo 	SEÑALIZACIÓN	OTROS-SEÑALIZACIÓN	6554	SEÑALIZACIÓN PREVENTIVA PARA REDES DE SERVICIOS PÚBLICOS CON CINTA DE 500 MT X 4" PELIGRO CALIBRE 3.5 (INCLUYE SUMINISTRO Y COLOCACIÓN)	ML	531
Nuevo 	REDES ACUEDUCTO	REDES ACUEDUCTO	6555	REDUCCION PVC E.L. D=1" A 1/2" (INCLUYE SUMINISTRO E INSTALACIÓN).	UN	4293
Nuevo 	REDES ACUEDUCTO	REDES ACUEDUCTO	6556	REGISTRO DE PASO DIRECTO EN BRONCE DE 1/2". SUMINISTRO EN INSTALACIÓN.	UN	89263
Nuevo 	ANÁLISIS AUXILIARES	CARPINTERÍA METÁLICA	6559	MARCO EN LÁMINA COLD ROLLED CAL. 20 ANCLADO A MURO CON CHAZOS EXPANSIVOS DE 1/2" - 3" - HOJA EN LÁMINA CELOSÍA COLD ROLLED CAL. 1894.20	UN	852373
Nuevo 	REDES ELECTRICAS	RED ELECTRICA CODENSA	6560	TABLERO DE ALUMBRADO Y FUERZA A 208 / 120 VC. A. TRIFÁSICOS 5 HILOS, CON BARRA NEUTRO Y TIERRA, 40 BREAKERS DE 16A MONOFÁSICOS TIPO INDUSTRIAL, 2 BREAKERS TRIFASICOS DE 40A TIPO INDUSTRIAL, 24 CIRCUÍTOS; TTN CON TOTALIZADOR DE 200A. SUMINISTRO E INSTALACIÓN, INCLUYE CONTACTORES Y SELECTORES PARA ALUMBRADOS, DPS Y CONEXIÓN A TIERRA, SEGÚN DISEÑO. PROYECTO AMPLIACIÓN DEL PORTAL TUNAL.	UN	4928902
Nuevo 	ANÁLISIS AUXILIARES	CARPINTERÍA METÁLICA	6562	REHABILITACIÓN ANDEN ADOQUÍN ARCILLA TR LIVIANO SOBRE MORTERO. NO INCL BORDILLO. INCL. RETIRO ADOQUIN E INSTALAR EL MISMO. NO INCLUYE REDES.	M2	101465
Nuevo 	REDES TELEFONICAS / DATOS	RED TELEFONICA COLOMBIA TELECOMUNICACIONES	6563	TRITUBO PE 100 FOPT DE 40MM (1 1/4") RDE 13.5 MULTF. D= 40 X 40 X 40 MM POLIETILENO DE ALTA DENSIDAD. INCLUYE SUMINISTRO E INSTALACIÓN. NO INCLUYE RELLENO.	ML	19299
Nuevo 	DEMOLICIONES	DEMOLICIONES	6565	DESMONTE Y RETIRO DE REJA DE CERRAMIENTO. INCLUYE DEMOLICIÓN DE CIMENTACIÓN, BASE Y REJA. INCLUYE TRANSPORTE A 21 KM Y DISPOSICIÓN DE MATERIALES EN SITIO AUTORIZADO.	ML	58387
Nuevo 	OBRAS DE ARTE Y EDIFICACIONES	ACABADOS	6567	BANDEJA PARA INTERCAMBIO DE MONEDAS EN ACERO INOXIDABLE CAL. 18 SOPORTADO CON ÁNGULOS METÁLICOS A ANTEPECHO EN MAMPOSTERÍA. SUMINISTRO E INSTALACIÓN.	ML	382803
Nuevo 	OBRAS DE ARTE Y EDIFICACIONES	ACABADOS	6568	CANALETA METÁLICA DE 12 CM X 5 CM CON TAPA. SUMINISTRO E INSTALACIÓN. INCLUYE TROQUE EN TAQUILLAS PARA ALOJAR LOS CONDUCTORES DE VOZ, DATOS Y ENERGÍA ENTRE LOS PUESTOS DE LAS TAQUILLAS.	ML	47007
Nuevo 	SEÑALIZACIÓN	OTROS-SEÑALIZACIÓN	6569	CHEVRON 90 CM X 40 CM, REFLECTIVO PRISMÁTICO TIPO VII O SUPERIOR, AMARILLO LIMÓN FLUORESCENTE EN LÁMINA GALVANIZADA, PEDESTAL EN ÁNGULO. SUMINISTRO E INSTALACIÓN.	UN	345866
Nuevo 	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	6570	PINTURA ACRÍLICA BASE AGUA (E=15MILS. INCLUYE SUMINISTRO Y APLICACIÓN CON EQUIPO. INCLUYE MICROESFERAS).	M2	45802
Nuevo 	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	6571	DEMARCACION LINEA CONTINUA A=0.12M (E=15 MILS, ACRÍLICA BASE AGUA. INC. SUMIN. Y APLIC. CON EQUIPO. INCL. MICROESFERAS)	ML	2711
Nuevo 	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	6572	DEMARCACION LINEA CONTINUA A=0.15M (E=15 MILS, ACRÍLICA BASE AGUA. INC. SUMIN. Y APLIC. CON EQUIPO. INCL. MICROESFERAS)	ML	7974
Nuevo 	REDES ELECTRICAS	RED ELECTRICA CODENSA	6574	RECONSTRUCCIÓN POR HILADA PARA CAJA DE INSPECCIÓN SENCILLA PARA CANALIZACIÓN (1.49M X 0.99M) NORMA CODENSA CS275. INCLUYE MORTERO DE PEGA Y PAÑETE IMPERMEABILIZADO DE 2500 PSI, LADRILLO TOLETE RECOCIDO, MORTERO DE PEGA 1:5. (NO INCLUYE MARCO, TAPA, EXCAVACIONES, RELLENOS, TRANSPORTE Y DISPOSICIÓN DE ESCOMBROS).	UN	72909
Nuevo 	REDES ELECTRICAS	RED ELECTRICA CODENSA	6575	RECONSTRUCCIÓN POR HILADA PARA CAJA DE INSPECCIÓN DE ALUMBRADO PÚBLICO (0.90M X 0.90M) NORMA CODENSA CS274. INCLUYE MORTERO DE PEGA Y PAÑETE IMPERMEABILIZADO DE 2500 PSI, LADRILLO TOLETE RECOCIDO, MORTERO DE PEGA 1:5. (NO INCLUYE MARCO, TAPA, EXCAVACIONES, RELLENOS, TRANSPORTE Y DISPOSICIÓN DE ESCOMBROS).	UN	57663
Nuevo 	REDES ELECTRICAS	RED ELECTRICA CODENSA	6576	RECONSTRUCCIÓN POR HILADA PARA CAJA DE INSPECCIÓN (2.00M X 2.00M) NORMA CODENSA CS280. INCLUYE MORTERO DE PEGA Y PAÑETE IMPERMEABILIZADO DE 2500 PSI, LADRILLO TOLETE RECOCIDO, MORTERO DE PEGA 1:5. (NO INCLUYE MARCO, TAPA, EXCAVACIONES, RELLENOS, TRANSPORTE Y DISPOSICIÓN DE ESCOMBROS).	UN	131126
Nuevo 	MOBILIARIO URBANO - ARBOLES Y GRAMAS	MOBILIARIO URBANO	6577	CONTENEDOR DE RAICES TIPO B22 (TIPO C) (1.60M X 1.60M X 1.60M) INCLUYE MUROS EN CONCRETO GRAVA COMÚN 3000 PSI (210 KG/CM2), SUMINISTRO CONSTRUCCIÓN Y FILTRO EN GRAVILLA 1/2", FORMALETA Y REFUERZO. NO INCLUYE TIERRA NEGRA.	UN	1236162
Nuevo 	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	6579	DEMARCACIÓN LINEA CONTINUA A= 0.2MT, (E= 15 MILS ACRÍLICA BASE AGUA. INCLUYE SUMINISTRO Y APLICACIÓN CON EQUIPO. INCLUYE MICROESFERAS.	ML	9161
Nuevo 	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	6580	SÍMBOLO DE DEMARCACIÓN CORREDOR EXCLUSIVO DE BICICLETA 1.60M X 2.40M (E= 15 MILS. INCLUYE SUMINISTRO Y APLICACIÓN CON EQUIPO. INCLUYE MICROESFERAS.	UN	41222
Nuevo 	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	6581	SÍMBOLO DE DEMARCACIÓN CORREDOR EXCLUSIVO DE BICICLETA 0.80M X 1.20M (E= 15 MILS. INCLUYE SUMINISTRO Y APLICACIÓN CON EQUIPO. INCLUYE MICROESFERAS.	UN	12367
Nuevo 	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	6582	DEMARCACIÓN DE LETRERO "SOLO BUS" (E= 15 MILS. INCLUYE SUMINISTRO Y APLICACIÓN CON EQUIPO. INCLUYE MICROESFERAS.	UN	207479
Nuevo 	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	6583	FLECHA DIRECCIONAL "FRENTE, DERECHA E IZQUIERDA" PARA PAVIMENTO RÍGIDO (E= 15 MILS. ACRÍLICA BASE AGUA. INCLUYE SUMINISTRO Y APLICACIÓN CON EQUIPO. INCLUYE MICROESFERAS.	UN	147025
Nuevo 	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	6584	PICTOGRAMA DE CEDA EL PASO EN CICLORRUTA (4 TRIÁNGULOS), (PINTURA ACRÍLICA BASE AGUA (E= 15 MILS. INCLUYE SUMINISTRO Y APLICACIÓN CON EQUIPO. INCLUYE MICROESFERAS.	UN	17772
Nuevo 	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	6585	DEMARCACIÓN DE FLECHA DE TERMINACIÓN DE CARRIL (E= 15 MILS. ACRÍLICA BASE AGUA. INCLUYE SUMINISTRO Y APLICACIÓN CON EQUIPO. INCLUYE MICROESFERAS.	UN	191682
Nuevo 	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	6586	FLECHA DIRECCIONAL "A LA IZQUIERDA" (E= 15 MILS. ACRÍLICA BASE AGUA. ÁREA: 1.5037 M2 SEGÚN EL MANUAL DE SEÑALIZACIÓN VIAL. SUMINISTRO Y APLICACIÓN CON EQUIPO. INCLUYE MICROESFERAS.	UN	84681
Nuevo 	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	6587	DEMARCACIÓN TEXTO PARE. ÁREA: 1.48 M2 (E= 15 MILS, ACRÍLICA BASE AGUA. SUMINISTRO Y APLICACIÓN CON EQUIPO. INCLUYE MICROESFERAS.	UN	74994
Nuevo 	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	6588	DEMARCACIÓN DE ACHURADO. AREA: 1.0 M2 (E= 15 MILS, ACRÍLICA BASE AGUA. SUMINISTRO Y APLICACIÓN CON EQUIPO. INCLUYE MICROESFERAS.	M2	61611
Nuevo 	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	6589	DEMARCACIÓN DE LINEA LOGARÍTMICA. ÁREA: 0.60 M2 (E= 15 MILS, ACRÍLICA BASE AGUA. SUMINISTRO Y APLICACIÓN CON EQUIPO. INCLUYE MICROESFERAS.	ML	34717
Nuevo 	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	6590	DEMARCACION LINEA DE PARE. ÁREA: 0.60 M2 (E= 15 MILS, ACRÍLICA BASE AGUA. SUMINISTRO Y APLICACIÓN CON EQUIPO. INCLUYE MICROESFERAS.	M2	43290
Nuevo 	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	6591	DEMARCACION LINEA DE LINEA SENDERO PEATONAL CONTINUA. ÁREA: 0.30 M2 (E= 15 MILS, ACRÍLICA BASE AGUA. SUMINISTRO Y APLICACIÓN CON EQUIPO. INCLUYE MICROESFERAS.	ML	19357
Nuevo 	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	6592	DEMARCACION ZONA ANTIBLOQUEO. AREA: 0.30 M2 (E= 15 MILS, ACRILICA BASE AGUA. SUMINISTRO Y APLICACION CON EQUIPO. INCLUYE MICROESFERAS.	ML	19357
Nuevo 	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	6593	DEMARCACIÓN DE LINEA DE PARADERO DE BUSES. ÁREA: 5.5775 M2 (E= 15 MILS, ACRÍLICA BASE AGUA. SUMINISTRO Y APLICACIÓN CON EQUIPO. INCLUYE MICROESFERAS.	UN	318657
Nuevo 	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	6594	DEMARCACIÓN PICTOGRAMA TRIÁNGULOS CEDA EL PASO. (E= 15 MILS, ACRÍLICA BASE AGUA. SUMINISTRO Y APLICACIÓN CON EQUIPO. INCLUYE MICROESFERAS.	UN	51063
Nuevo 	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	6595	DEMARCACION LINEA DE CEDA EL PASO DISCONTINUA. AREA: 0.32M2. (E= 15 MILS, ACRILICA BASE AGUA. SUMINISTRO Y APLICACION CON EQUIPO. INCLUYE MICROESFERAS.	UN	19917
Nuevo 	SEÑALIZACIÓN	DEMARCACION DE PAVIMENTOS	6596	DEMARCACION LINEA DE PARADA DE TRANSMILENIO. AREA: 3.96 M2 SEGUN PARAMETROS DE DISEÑO DE TRANSMILENIO (E= 15 MILS, ACRILICA BASE AGUA. SUMINISTRO Y APLICACION CON EQUIPO. INCLUYE MICROESFERAS.	UN	244609
Nuevo 	REDES ELECTRICAS	RED ELECTRICA CODENSA	6598	TRANSFORMADOR SECO CLASE F TRIFASICO DE 45 KVA, 11.4/0.480-277 KV ZCC 4% (NORMA CODENSA CTS-535) (INCLUYE SUMINISTRO E INSTALACIÓN)	UN	28783793
Nuevo Carrera 7a. 	REDES ACUEDUCTO	REDES ACUEDUCTO	6600	REDUCCION PVC E.L. D= 1 1/2" X 1/2" (INCLUYE SUMINISTRO E INSTALACIÓN, SOLDADURA).	UN	16514
Nuevo Carrera 7a. 	CONCRETO Y ACERO PARA ESTRUCTURAS	CONCRETO PARA ESTRUCTURAS	6656	COLUMNA EN CONCRETO DE 3000 PSI, (21 MPa) PREMEZCLADO, GRAVA COMÚN (Incluye suministro, Bombeo formaleteo en madera, colocación y curado, No incluye refuerzo).	M3	1031794
