ORIGEN	GRUPO	CODIGO	NOMBRE	UM	PRECIO
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	10651	VALVULA VENTOSA HD DOBLE ACCION E.R. D=1 1/2" (150 PSI)	UN	587860
Demanda	CABLES Y ACCESORIOS ELECTRICOS	10653	KIT DE PUESTA A TIERRA CAPACITIVO VERTICAL DE 90 KG DE HIDROSOLTA	UN	116822
Demanda	TUBERÍA Y ACCESORIOS ACERO AL CARBÓN	10655	TUBERIAS ACERO CARBÓN A106 SCH-40  S/C 2"	ML	34028
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	10656	VALVULA HD COMPUERTA ELASTICA VNA E.B. D=4" (150 PSI)	UN	1455370
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	10657	VÁLVULA TIPO GLOBO DN =4 BR CL 125	UN	2706453
Demanda	CABLES Y ACCESORIOS ELECTRICOS	10658	HIDROSOLTA (15 KILOGRAMOS)	UN	99000
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	10659	VALVULA MARIPOSA HD VA E.B. D=12" (150 PSI)	UN	10939538
Demanda	BORDILLOS Y LOSETAS	10662	CAÑUELA PREFABRICADA CU 004 (20cm x 30cm x 100cm)	UN	41949
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	10669	SEÑAL VERTICAL DE TRÁNSITO TIPO DELINEADOR OBSTÁCULO LATERAL CON LÁMINA RETRORREFLECTIVA TIPO GRADO DIAMANTE (90X20) INCLUYE POSTE	UN	421433
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	10670	SEÑAL VERTICAL DE TRÁNSITO TIPO DELINEADOR OBSTÁCULO LATERAL CON LÁMINA RETRORREFLECTIVA TIPO GRADO DIAMANTE (40X50) INCLUYE POSTE	UN	328408
Demanda	TUBERÍA Y ACCESORIOS DE PVC PARA ALCANTARILLADO	10673	TUBERIA PVC U.M. EXT CORRUGADO/INT LISO D=33". NORMA NTC 3722-3	ML	1345385
Demanda	TUBERÍA Y ACCESORIOS DE PVC PARA ALCANTARILLADO	10674	TUBERIA PVC U.M. EXT CORRUGADO/INT LISO D=42". NORMA NTC 3722-3	ML	2855769
Demanda	TUBERÍA Y ACCESORIOS ACERO AL CARBÓN	10676	TUBERIAS ACERO CARBÓN A106 SCH-40  S/C 1"	ML	21420
Demanda	TUBERÍA Y ACCESORIOS ACERO AL CARBÓN	10677	TUBERIAS ACERO CARBÓN A106 SCH-40  S/C 1 1/2"	ML	32725
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	10678	UNION DE DESMONTAJE AUTOPORTANTE HD D=16"	UN	7616000
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	10680	UNION DE DESMONTAJE AUTOPORTANTE HD D=12"	UN	5212200
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	10681	UNION DE DESMONTAJE AUTOPORTANTE HD D=24"	UN	9954350
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	10682	VALVULA DE COMPUERTA Ø 4" (E.L) CON SELLO EN BRONCE	UN	3015210
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	10684	VALVULA VENTOSA HD DOBLE ACCION E.B. D=2" (150 PSI)	UN	861560
Demanda	TUBERÍA Y ACCESORIOS EN ACERO	10687	CODO EN ACERO D=16" ENTRE 67.5° Y 90° CON EXTREMOS DE JUNTA ESPIGO / CAMPANA CON EMPAQUE DE CAUCHO, CON REVESTIMIENTO INTERIOR Y RECUBRIMIENTO EXTERIOR EN MORTERO DE CEMENTO. L=1.25X1.25M. PRESION DE TRABAJO = 150 PSI. SUMINISTRO Y TRANSPORTE	UN	6386223
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	10689	SEÑAL METÁLICA DEFINITIVA DOBLE DE 0.75x0.75m REFLECTIVO GRADO INGENIERÍA ÁNGULOS DE 2x1/4", LÁMINA CLA. 16 PINTADA UNA CARA PINTURA ELECTROSTÁTICA. INCL. POSTE	UN	596889
Demanda	TUBERÍA Y ACCESORIOS EN ACERO	10690	CODO EN ACERO D=16" ENTRE 45° Y 67.5° CON EXTREMOS DE JUNTA ESPIGO / CAMPANA CON EMPAQUE DE CAUCHO, CON REVESTIMIENTO INTERIOR Y RECUBRIMIENTO EXTERIOR EN MORTERO DE CEMENTO. L=0.85X0.85M. PRESION DE TRABAJO = 150 PSI. SUMINISTRO Y TRANSPORTE	UN	5212503
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	10692	SEÑAL DOBLE DE 60 CM, REFLECTIVO ALTA DENSIDAD TIPO IV EN LAMINA GALVANIZADA, PEDESTAL EN ANGULO SP/SR/SI. (SUMINISTRO E INSTALACION)	UN	602707
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	10694	SEÑAL VERTICAL REGLAMENTARIA CICLORRUTA (D= 45cm) CON PLAQUETA. INCLUYE POSTE.	UN	510740
Demanda	TUBERÍA Y ACCESORIOS EN ACERO	10696	TUBO EN ACERO D=1 1/2" SCH-40	ML	85150
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	10697	SEÑAL VERTICAL INFORMATIVA CICLORUTA (D= 45cm x 45cm) CON PLAQUETA. INCLUYE POSTE. LÁMINA CALIBRE 16 PINTADA POR UNA CARA CON PINTURA ELECTROSTÁTICA	UN	539545
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	10698	SEÑAL VERTICAL GRUPO DE REGLAMENTARIAS TIPO CIRCULO (D= 60cm). INCLUYE POSTE.	UN	468040
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	10699	SEÑAL VERTICAL GRUPO DE REGLAMENTARIAS TIPO CIRCULO (D= 60cm). CON PLAQUETA. INCLUYE POSTE. REFLECTIVO GRADO ING. CON ÁNGULO DE 2" x 1/4" x 3m LÁMINA CAL. 16 PINTADA UNA CARA PINTURA ELECTROSTATICA	UN	512690
Demanda	TUBERÍA Y ACCESORIOS DE PVC PARA ALCANTARILLADO	10700	CODO 90° PVC ALCANTARILLADO D=8". NORMA NTC 3722-3	UN	238403
Demanda	SEMAFORIZACION	10710	POSTE TIPO MÁSTIL T1 (3.80m) EN TUBO SCH 40 GALVANIZADO Y PINTADO	UN	4608042
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	10712	TAPA VALVULA TIPO CHOROTE TRAFICO PESADO HD	UN	567414
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	10723	AGUA - E. COLI	MUESTRA	59500
Demanda	ENSAYO LABORATORIO - ANÁLISIS DE AGUAS	10728	DETERMINACION DEL COLOR DEL AGUA (METODO DE COMPARACION VISUAL - COLOR APARENTE). Norma técnica: SM-2120-B-17	MUESTRA	23800
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	10756	VALVULA CHEQUE ANTIRETORNO TIPO SWING HD E.B. D=4" (150 PSI)	UN	1333594
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	10757	VALVULA VENTOSA HD TRIPLE ACCION E.B. D=3" (150 PSI)	UN	1571053
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	10758	VALVULA HD COMPUERTA ELASTICA VA E.B. D=3" (150 PSI)	UN	1113377
Demanda	PINTURAS	10767	PINTURA DE TRÁFICO ESPESOR SECO 4mils PARA SEÑALIZACIÓN DE PISO EN PUERTA CORREDIZA SENCILLA, SEGÚN MANUAL DE IMAGEN DE TRANSMILENIO - Incluye suministro y aplicación	M2	168528
Demanda	PINTURAS	10768	PINTURA DE TRÁFICO ESPESOR SECO 4mils PARA SEÑALIZACIÓN DE PISO EN PUERTA CORREDIZA TELESCÓPICA, SEGÚN MANUAL DE IMAGEN DE TRANSMILENIO - Incluye suministro y aplicación	UN	241555
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	10770	SEÑAL TIPO DE FRECUENCIA EN LÁMINA, RECUBRIMIENTO POR AMBAS CARAS EN PELÍCULA REFLECTORA GRADO INGENIERÍA AZUL PARA EL FONDO Y BLANCO PARA NÚMERO O LETRA. SEGÚN MANUAL DE IMAGEN TRANSMILENIO.	UN	99285
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	10774	RUTEROS MONTAJE RUTA FÁCIL EN VINILO CON ADHESIVO EN VINILO FUNDIDO 32cm x 16cm SOBRE IMPRESIÓN. SEGÚN MANUAL DE IMAGEN TRANSMILENIO. SUMINISTRO E INSTALACIÓN	UN	87052
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	10776	RUTEROS MONTANTE SERVICIOS Y HORARIOS + INFORMACIÓN + RIELES. SEGÚN MANUAL DE IMAGEN TRANSMILENIO. SUMINISTRO E INSTALACIÓN.	UN	105361
Demanda	TUBERÍA Y ACCESORIOS DE PVC PARA ALCANTARILLADO	10777	YEE REDUCIDA PVC SANITARIA D=4" x 3"	UN	34330
Demanda	TUBERÍA Y ACCESORIOS DE PVC PARA ALCANTARILLADO	10787	SIFON PVC 135° D=3"	UN	16279
Demanda	MATERIALES DE FERRETERÍA Y OTROS	10788	BARRA SOPORTE BAÑO MOVILIDAD REDUCIDA	UN	317602
Demanda	MATERIALES DE FERRETERÍA Y OTROS	10790	PUERTA METÁLICA CON REJILLA DE 0.80 m x 2.10 m.	M2	485543
Demanda	TUBERÍA Y ACCESORIOS DE PVC PARA ALCANTARILLADO	10794	SIFON PVC 135° D=4"	UN	35593
Demanda	CABLES Y ACCESORIOS ELECTRICOS	10808	ACCESORIOS DE INSTALACIÓN ADICIONALES: CONDULETAS, CONECTORES, RECTOS, ADAPTADOR PVC A EMT, CAJAS METÁLICAS 5800 ENTRE OTROS	UN	65359
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	10813	CODO 90° PVC E.L. D= 2"	UN	17453
Demanda	ACTIVIDADES A TODO COSTO	10824	UPS 2.0 KVA	UN	1904000
Demanda	ARBOLES-GRAMAS-VEGETACIÓN Y PLANTACIÓN PAISAJÍSTIC	10825	SUMINISTRO DE ESPECIES DE JARDINERÍA PORTE BAJO (CINTAS)	M2	80826
Demanda	ARBOLES-GRAMAS-VEGETACIÓN Y PLANTACIÓN PAISAJÍSTIC	10830	SUMINISTRO ESPECIES DE JARDINERÍA PORTE ALTO (GARRAS DE CANGURO)	M2	89807
Demanda	POSTES Y ALUMBRADO PUBLICO	10836	POSTE METALICO GALVANIZADO EN CALIENTE H=14m CON BRAZO SENCILLO	UN	6616162
Demanda	CABLES Y ACCESORIOS ELECTRICOS	10842	CONECTOR TIPO CUÑA	UN	17788
Demanda	POSTES Y ALUMBRADO PUBLICO	10847	POSTE METALICO GALVANIZADO EN CALIENTE H=14m CON BRAZO DOBLE PROPOSITO DE 1.5m	UN	6799184
Demanda	POSTES Y ALUMBRADO PUBLICO	10852	LUMINARIA RALED IV 128 LED, RA02SII, 200W COMPLETA PARA ALUMBRADO PÚBLICO	UN	1446627
Demanda	CABLES Y ACCESORIOS ELECTRICOS	10855	CAJA METÁLICA DE PASO 30cmX30cmX10cm	UN	57120
Demanda	CABLES Y ACCESORIOS ELECTRICOS	10872	TABLERO TRIFASICO CON PUERTA Y ESPACIO PARA TOTALIZADOR DE 24 CIRCUITOS CON BARRAJE DE 225A-BARRA NEUTRO-BARRA TIERRA-CHAPA Y LLAVE.	UN	490280
Demanda	POSTES Y ALUMBRADO PUBLICO	10877	PROYECTOR LED PRO 600W 5000K, 120-277V, 6000 LM, CON DIFUSOR DE VIDRIO PLANO (INCLUYE ACCESORIOS DE FIJACION)	UN	5593106
Demanda	MATERIALES DE FERRETERÍA Y OTROS	10878	TRAGANTE CÚPULA 4" x 3" PLÁSTICAS	UN	6871
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	10880	MATERIAL GRANULAR TIPO B-400 PROVENIENTE DE CENTROS DE TRATAMIENTO Y/O APROVECHAMIENTO DE RCD	M3	29229
Demanda	TUBERIA Y ACCESORIOS EN ACERO GALVANIZADO	10890	TUBERÍA DE ACERO D 1 1/2" (DN40), ASTM A53 GALVANIZADO ASTM A123, SCH10, SC, CLASE 150, CONEXIONES ROSCADAS NPT.	ML	44495
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	10920	TEE HD E.B. D=6" x 6"	UN	1549380
Demanda	TUBERÍA Y ACCESORIOS ACERO AL CARBÓN	10936	BRIDA FLANGLES SLIP-ON ACERO AL CARBON D= 3" CLASE 150 LB. ANSI B16.5	UN	125809
Demanda	TUBERÍA Y ACCESORIOS ACERO AL CARBÓN	10937	BRIDA FLANGLES SLIP-ON ACERO AL CARBON D= 6" CLASE 150 LB. ANSI B16.5	UN	249635
Demanda	MALLAS Y ACEROS PARA REFUERZO	10947	ACERO LISO  D= 1 1/2" A37 - ACERO DE TRANSFERENCIA	KG	7140
Demanda	MALLAS Y ACEROS PARA REFUERZO	10948	ACERO LISO  D= 1" A37 - ACERO DE TRANSFERENCIA	KG	7140
Demanda	SEÑALES, BARRERAS Y DEMARCACIÓN VIAL	10955	CAMIÓN APLICADOR DE VÍAS DOBLE CABINA DE 3.5 ton DE CAPACIDAD, CON EQUIPO DE APLICACIÓN DE DOS MAQUINAS DEMARCADORAS HIDRA AIRLESS HIDRAM 4000, UNA MAQUINA DEMARCADORA POWRLINE	DIA	4907108
Demanda	ENSAYO LABORATORIO - COMPONENTE DE ESPACIO PÚBLICO	10957	METODOS PARA MUESTREO Y ENSAYOS DE UNIDADES DE MAMPOSTERIA Y OTROS PRODUCTOS DE ARCILLA (EFLORECENCIA). Norma técnica: NTC-4017-18 numeral 12	UN	77350
Demanda	ENSAYO LABORATORIO - COMPONENTE DE ESPACIO PÚBLICO	10958	METODOS PARA MUESTREO Y ENSAYOS DE UNIDADES DE MAMPOSTERIA Y OTROS PRODUCTOS DE ARCILLA (ABSORCION DE AGUA). Norma técnica: NTC-4017-18 numeral 10	UN	53550
Demanda	ENSAYO LABORATORIO - COMPONENTE DE ESPACIO PÚBLICO	10959	METODOS PARA MUESTREO Y ENSAYOS DE UNIDADES DE MAMPOSTERIA Y OTROS PRODUCTOS DE ARCILLA (MEDICION DEL ALABEO) Norma técnica: NTC-4017-18 Numeral 19	UN	46410
Demanda	ENSAYO LABORATORIO - COMPONENTE DE ESPACIO PÚBLICO	10960	METODOS PARA MUESTREO Y ENSAYOS DE UNIDADES DE MAMPOSTERIA Y OTROS PRODUCTOS DE ARCILLA (RESISTENCIA A LA COMPRESION). Norma técnica: NTC-4017-18 Numeral 7	UN	41650
Demanda	ENSAYO LABORATORIO - COMPONENTE DE ESPACIO PÚBLICO	10961	METODOS PARA MUESTREO Y ENSAYOS DE UNIDADES DE MAMPOSTERIA Y OTROS PRODUCTOS DE ARCILLA. (MEDICION DEL TAMAÑO). Norma técnica: NTC-4017-18 numeral 18	UN	31416
Demanda	ENSAYO LABORATORIO - COMPONENTE DE ESPACIO PÚBLICO	10962	LOSETAS DE CONCRETO PARA PAVIMENTOS (DIMENSIONAMIENTO). Norma técnica: NTC-4992-22 Numeral 5.1	UN	46410
Demanda	ENSAYO LABORATORIO - COMPONENTE DE ESPACIO PÚBLICO	10963	MUESTREO Y METODOS DE ENSAYO DE UNIDADES DE MAMPOSTERIA DE CONCRETO Y UNIDADES RELACIONADAS (ABSORCION DE AGUA). Norma técnica: NTC-4024-23 Numeral 8	UN	48790
Demanda	ENSAYO LABORATORIO - COMPONENTE DE ESPACIO PÚBLICO	10964	ADOQUINES DE CONCRETO PARA PAVIMENTOS (MEDICIONES - DIMENSIONAMIENTO). Norma técnica: NTC-2017-18 Numeral 6.2	UN	47600
Demanda	ENSAYO LABORATORIO - MATERIALES BITUMINOSOS	10965	DETERMINACION DE LA VISCOSIDAD DEL ASFALTO EMPLEANDO VISCOSIMETROS CAPILARES DE VACIO. Norma técnica: INVE-716-13 ASTM D2171/D2171M-22	UN	285362
Demanda	ENSAYO LABORATORIO - MEZCLAS ASFALTICAS	10966	CARACTERIZACION DE LAS MEZCLAS ASFALTICAS ABIERTAS POR MEDIO DEL ENSAYO CANTABRO DE PERDIDA POR DESGASTE. Norma técnica: INVE-760-13 NLT-352-00.	UN	213444
Demanda	ENSAYO LABORATORIO - MEZCLAS ASFALTICAS	10967	DISEÑO DE MEZCLAS DE AGREGADOS CON CEMENTO ASFALTICO ESPUMADO (COMPACTACION DE 6 PROBETAS). Norma técnica: INVE-785-13.	UN	1249500
Demanda	ENSAYO LABORATORIO - MEZCLAS ASFALTICAS	10968	EFECTO DEL AGUA SOBRE LAS MEZCLAS ASFALTICAS SUELTAS. Norma técnica: INVE-757-13.	UN	132566
Demanda	ENSAYO LABORATORIO - CONCRETOS HIDRÁULICOS	10969	METODO DE ENSAYO PARA DETERMINAR EL POTENCIAL DE REACTIVIDAD DE LOS AGREGADOS AL ALCALI (METODO DE BARRAS DE MORTERO). Norma técnica: NTC-6222-17 ASTM C1260-23 ASTM C1567-23	UN	889811
Demanda	ENSAYO CAMPO - SUELOS	10971	ENSAYO DE PLACA CON CARGA ESTATICA NO REPETIDA SOBRE SUELOS Y CAPAS NO TRATADAS DE PAVIMENTOS, PARA EMPLEAR EN LA EVALUACION Y EL DISEÑO DE PAVIMENTOS (NO INCLUYE TRANSPORTE NI VOLQUETA - TOMA POR PUNTO). Norma técnica : INVE-168-13.	UN	773500
Demanda	ENSAYO LABORATORIO - SUELOS	10972	DISEÑO DE MEZCLAS DE AGREGADOS, RECICLADOS O SIN RECICLAR, CON EMULSION ASFALTICA, MEDIANTE EL METODO DE INMERSION-COMPRESION (INCLUYE ELABORACION DE PROBETAS). Norma técnica: INVE-622-13.	UN	2501975
Demanda	ENSAYO LABORATORIO - CEMENTOS HIDRÁULICOS	10973	METODO DE PRUEBA ESTANDAR PARA EL TIEMPO DE FRAGUADO DE MEZCLAS DE CONCRETO POR RESISTENCIA A LA PENETRACION (DESVIACION MAXIMA RESPECTO DEL TIEMPO DE CONTROL - HORAS:MINUTOS). Norma técnica: ASTM C403/C403M-23	UN	291000
Demanda	ENSAYO CAMPO - ELEMENTOS ESTRUCTURALES CONCRETO	10974	METODO DE ENSAYO PARA LA DETERMINACION DE LA VELOCIDAD DE PULSO ULTRASONICO A TRAVES DEL CONCRETO. (POR ELEMENTO). Norma técnica: NTC-4325-97 ASTM C597-22	UN	188972
Demanda	ENSAYO LABORATORIO - CONCRETOS HIDRÁULICOS	10975	DETERMINACION DE LA GRAVEDAD ESPECIFICA, ABSORCION Y VACIOS EN EL CONCRETO ENDURECIDO. Norma técnica: NTC-5653-08 ASTM C642-21	UN	90797
Demanda	TUBERÍA Y ACCESORIOS EN ACERO	10976	BRIDA CIEGA EN ACERO D=16". FABRICADO DE CONFORMIDAD CON LA NORMA AWWA C 207 CLASE D. PRESION DE TRABAJO = 150 PSI. NO INCLUYE (ESPARRAGOS, TUERCA NI EMPAQUES). SUMINISTRO Y TRANSPORTE	UN	2171152
Demanda	TUBERIAS Y ACCESORIOS DE PVC - ACUEDUCTO	10977	TEE REDUCIDA PVC U.M. D= 8" x 4"	UN	3208524
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	10987	BRIDA CIEGA HD D=2". PRESION DE TRABAJO= 150 PSI. No incluye esparragos, tuerca ni empaques. Incluye Transporte.	UN	88060
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	10988	BRIDA CIEGA HD D=4". PRESION DE TRABAJO= 150 PSI. No incluye esparragos, tuerca ni empaques. Incluye Transporte.	UN	210630
Demanda	ACCESORIOS HD PARA REDES DE ACUEDUCTO	10989	BRIDA CIEGA HD D=12". PRESION DE TRABAJO= 150 PSI. No incluye esparragos, tuerca ni empaques. Incluye Transporte.	UN	1449420
Demanda	TUBERIA Y ACCESORIOS EN ACERO GALVANIZADO	10992	CODO HIERRO GALVANIZADO 90° D=4"	UN	116745
Demanda	ENSAYO CAMPO - SUELOS	10996	APIQUE MANUAL HASTA 2 M DE 1.5 M X 1.5 M - RELLENO Y ADECUACIÓN DEL SITIO - INCLUYE TRANSPORTE	UN	476000
Demanda	ESTRUCTURAS EN ACERO	11007	TUBERIA CERRAMIENTO ACERO GALVANIZADO D=3" CALIBRE 13 (E=2.3MM)	ML	46398
Demanda	ACTIVIDADES A TODO COSTO	11008	FRESADO DE PAVIMENTO - INCLUYE FRESADORA, OPERARIO Y COMBUSTIBLE. Incluye agua, puntas. No incluye transporte de maquinaria, transporte del fresado ni disposición final. A TODO COSTO	M3	129441
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	11026	BASE GRANULAR CLASE C - Gr1 (BGC_Gr1)	M3	110670
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	11027	BASE GRANULAR CLASE C - Gr2 (BGC_Gr2)	M3	110670
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	11028	BASE GRANULAR CLASE B - Gr1 (BGB_Gr1)	M3	123760
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	11029	BASE GRANULAR CLASE B - Gr2 (BGB_Gr2)	M3	123760
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	11030	BASE GRANULAR CLASE A - Gr1 (BGA_Gr1)	M3	132090
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	11031	BASE GRANULAR CLASE A - Gr2 (BGA_Gr2)	M3	138040
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	11032	SUBBASE GRANULAR CLASE C - Gr1 (SBGC_Gr1)	M3	92820
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	11033	SUBBASE GRANULAR CLASE C - Gr2 (SBGC_Gr2)	M3	92820
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	11034	SUBBASE GRANULAR CLASE B - Gr1 (SBGB_Gr1)	M3	102340
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	11035	SUBBASE GRANULAR CLASE B - Gr2 (SBGB_Gr2)	M3	102340
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	11036	SUBBASE GRANULAR CLASE A - Gr1 (SBGA_Gr1)	M3	104720
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	11037	SUBBASE GRANULAR CLASE A - Gr2 (SBGA_Gr2)	M3	104720
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	11038	MATERIAL ADECUADO	M3	24469
Demanda	AGREGADOS PÉTREOS, BASES Y SUBBASES GRANULARES	11039	MATERIAL TOLERABLE	M3	21345
Demanda	GEOSINTETICOS	11057	GEOCELDA DE POLIETILENO DE ALTA DENSIDAD (PEAD-HDPE) CON ALTURA DE 150 MM	M2	55145
Demanda	EMULSIONES Y MEZCLAS ASFÁLTICAS	11080	MEZCLA ASFÁLTICA EN CALIENTE DENSA MD10 CON CEMENTO ASFÁLTICO TIPO II	M3	1344279
Demanda	EMULSIONES Y MEZCLAS ASFÁLTICAS	11081	MEZCLA ASFÁLTICA EN CALIENTE DENSA MD12 CON CEMENTO ASFÁLTICO TIPO II	M3	1220683
Demanda	EMULSIONES Y MEZCLAS ASFÁLTICAS	11082	MEZCLA ASFÁLTICA EN CALIENTE DENSA MD20 CON CEMENTO ASFÁLTICO TIPO II	M3	1140138
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	11083	EXTINTOR x 10 LB	UN	54378
Demanda	DOTACIÓN (EPP) Y SEGURIDAD INDUSTRIAL	11084	CAMILLA FÉRULA ESPINAL LARGA - FEL PARA ADULTO (POLIETILENO). INCLUYE ARNES TIPO ARAÑA CON SECCIONES REFLECTIVAS	UN	178500
Demanda	GESTIÓN SOCIAL ELEMENTOS DE IDENTIFICACIÓN EN OBRA	11085	VALLA DE 3.0m x 6.0m CON ESTRUCTURA METÁLICA - ESTRUCTURA TIPO VALLA EN CERCHA + BANNER. Incluye suministro e instalación. Impresión 720 DPI; Tintas para exteriores.	UN	7500594
Demanda	GESTIÓN SOCIAL ELEMENTOS DE IDENTIFICACIÓN EN OBRA	11086	VALLA MÓVIL DE 1.20m x 1.20m EN LÁMINA GALVANIZADA CALIBRE 20, ÁNGULO EN HIERRO DE 2 x 1-1/8" IMPRESO EN VINILO ADHESIVO. Incluye suministro e instalación. Impresión 720 DPI; Tintas para exteriores.	UN	674690
Demanda	MATERIALES DE FERRETERÍA Y OTROS	11089	SELLADOR ELÁSTICO UNIVERSAL DE ALTO DESEMPEÑO (300 cc)	UN	29883
Demanda	SELLANTES-IMPERMEABILIZANTES Y ADITIVOS CONCRETOS	11091	ADITIVOS INCURSORES DE AIRE	KG	4451
Demanda	SELLANTES-IMPERMEABILIZANTES Y ADITIVOS CONCRETOS	11092	ADITIVO REDUCTOR DE AGUA	KG	10793
Demanda	SELLANTES-IMPERMEABILIZANTES Y ADITIVOS CONCRETOS	11093	ADITIVO RETARDANTE	KG	8693
Demanda	SELLANTES-IMPERMEABILIZANTES Y ADITIVOS CONCRETOS	11094	ADITIVO REDUCTOR DE AGUA Y RETARDANTE	KG	13508
Demanda	SELLANTES-IMPERMEABILIZANTES Y ADITIVOS CONCRETOS	11096	ADITIVO REDUCTOR DE AGUA DE ALTO RANGO	KG	12553
Demanda	SELLANTES-IMPERMEABILIZANTES Y ADITIVOS CONCRETOS	11097	ADITIVO REDUCTOR DE AGUA DE ALTO RANGO Y RETARDANTE	KG	16178
Demanda	SELLANTES-IMPERMEABILIZANTES Y ADITIVOS CONCRETOS	11098	ADITIVO SUPERPLASTIFICANTE Y REDUCTOR DE AGUA DE ALTO PODER	KG	19045
Demanda	ENSAYO CAMPO - PERFORACIONES	11101	PERFORACION MECANICA POR PERCUSION Y LAVADO EN SUELO BLANDO DE 0 a 10m. Incl descrip visual de estratos encontrados, lecturas de campo, tipo y prof. muestras recuperadas, datos nivel freático, SPT, Veleta	ML	190400
Demanda	ENSAYO CAMPO - PERFORACIONES	11102	PERFORACION MECANICA POR ROTACION EN ROCA DE 0 a 10m. Incl recuperación continua muestras, descrip visual estratos encontrados, lecturas de campo, tipo y prof muestras recuperadas, SPT, Veleta de campo	ML	476000
Demanda	ENSAYO CAMPO - PERFORACIONES	11103	PERFORACION MECANICA POR ROTACION EN COLUVION/ALUVION DE 0 a 10m. Incl recuperación continua muestras, descrip visual estrat encontrados, lecturas de campo, tipo y prof muestras recuperadas, SPT, Veleta	ML	595000
Demanda	ENSAYO CAMPO - PERFORACIONES	11106	PERFORACION MECANICA POR ROTACION EN ROCA DE 0 a 30m. Incl recuperación continua muestras, descrip visual estratos encontrados, lecturas de campo, tipo y prof muestras recuperadas, SPT, Veleta de campo	ML	535500
Demanda	ENSAYO CAMPO - PERFORACIONES	11107	PERFORACION MECANICA POR ROTACION EN COLUVION/ALUVION DE 0 a 30m. Incl recuperación continua muestras, descrip visual estrat encontrados, lecturas de campo, tipo y prof muestras recuperadas, SPT, Veleta	ML	654500
Demanda	ENSAYO CAMPO - PERFORACIONES	11110	PERFORACION MECANICA POR ROTACION EN ROCA DE 0 a 50m. Incl recuperación continua muestras, descrip visual estratos encontrados, lecturas de campo, tipo y prof muestras recuperadas, SPT, Veleta de campo	ML	479972
Demanda	ENSAYO CAMPO - PERFORACIONES	11114	PERFORACION MECANICA POR ROTACION EN ROCA DE 0 + 50m. Incl recuperación continua muestras, descrip visual estratos encontrados, lecturas de campo, tipo y prof muestras recuperadas, SPT, Veleta de campo	ML	504586
